league,player,matchId,home,away,penaltyWinner
family,Bene,760415,3,1,
family,Bene,760414,1,2,
family,Rebecca,760415,2,0,
family,Rebecca,760414,2,1,
family,Rebecca,760416,1,1,
family,Rebecca,760420,0,2,
family,Rebecca,760419,2,0,
family,Rebecca,760418,0,3,
family,Rebecca,760417,2,1,
family,Rebecca,760421,1,3,
family,Rebecca,760422,5,0,
family,Rebecca,760423,2,0,
family,Rebecca,760425,2,1,
family,Rebecca,760424,2,1,
family,Nils,760415,2,1,
family,Nils,760414,1,1,
family,Nils,760416,0,1,
family,Nils,760417,3,0,
family,Nils,760420,0,2,
family,Nils,760419,4,0,
family,Nils,760418,0,3,
family,Nils,760421,2,3,
family,Oma,760415,3,1,
family,Oma,760414,1,2,
family,Holger,760415,3,1,
family,Holger,760414,1,1,
oppenheimer,Eike,760415,1,0,
oppenheimer,Eike,760414,1,0,
oppenheimer,Daniel,760415,1,0,
oppenheimer,Daniel,760414,0,2,
oppenheimer,Daniel,760416,2,0,
oppenheimer,Daniel,760417,1,1,
oppenheimer,Alex,760415,2,0,
oppenheimer,Alex,760414,1,0,
oppenheimer,Alex,760438,1,0,
oppenheimer,Alex,760441,2,1,
oppenheimer,Alex,760466,0,1,
oppenheimer,Alex,760467,1,2,
oppenheimer,Alex,760416,1,0,
oppenheimer,Alex,760420,0,2,
oppenheimer,Alex,760439,2,1,
oppenheimer,Alex,760440,2,0,
oppenheimer,Alex,760462,2,1,
oppenheimer,Dominik,760415,2,0,
oppenheimer,Dominik,760414,1,1,
oppenheimer,Dominik,760416,1,0,
oppenheimer,Dominik,760420,0,2,
oppenheimer,Dominik,760417,1,0,
oppenheimer,Jörg,760415,2,0,
oppenheimer,Jörg,760414,1,0,
oppenheimer,Alex,760463,2,2,
oppenheimer,Alex,760419,3,1,
oppenheimer,Alex,760418,0,2,
oppenheimer,Alex,760464,3,0,
oppenheimer,Alex,760465,0,2,
oppenheimer,Alex,760417,2,0,
oppenheimer,Alex,760421,1,2,
oppenheimer,Alex,760422,3,0,
oppenheimer,Alex,760425,1,1,
oppenheimer,Alex,760423,1,1,
oppenheimer,Alex,760424,1,2,
oppenheimer,Alex,760428,4,0,
oppenheimer,Maike,760415,2,1,
oppenheimer,Maike,760414,1,1,
oppenheimer,Jan,760415,2,0,
oppenheimer,Jan,760414,2,1,
oppenheimer,Jan,760438,3,0,
oppenheimer,Jan,760441,2,1,
oppenheimer,Jan,760466,0,2,
oppenheimer,Jan,760467,1,1,
oppenheimer,Jan,760416,1,0,
oppenheimer,Jan,760420,0,3,
oppenheimer,Jan,760439,3,0,
oppenheimer,Jan,760440,2,0,
oppenheimer,Jan,760462,1,0,
oppenheimer,Jan,760463,1,0,
oppenheimer,Jan,760419,3,0,
oppenheimer,Jan,760418,0,1,
oppenheimer,Jan,760445,0,1,
oppenheimer,Jan,760444,2,0,
oppenheimer,Jan,760464,1,0,
oppenheimer,Jan,760465,1,2,
oppenheimer,Jan,760417,2,1,
oppenheimer,Jan,760421,0,1,
oppenheimer,Jan,760442,1,0,
oppenheimer,Jan,760443,2,0,
oppenheimer,Jan,760469,2,1,
oppenheimer,Jan,760470,1,1,
oppenheimer,Jan,760422,2,0,
oppenheimer,Jan,760423,0,0,
oppenheimer,Jan,760448,1,0,
oppenheimer,Jan,760446,2,0,
oppenheimer,Jan,760468,1,1,
oppenheimer,Jan,760473,0,1,
oppenheimer,Jan,760425,1,0,
oppenheimer,Jan,760424,1,0,
oppenheimer,Jan,760447,1,0,
oppenheimer,Jan,760449,0,1,
oppenheimer,Jan,760471,1,0,
oppenheimer,Jan,760472,0,1,
oppenheimer,Jan,760426,3,0,
oppenheimer,Jan,760427,1,0,
oppenheimer,Jan,760451,2,0,
oppenheimer,Jan,760452,0,1,
oppenheimer,Jan,760476,1,0,
oppenheimer,Jan,760477,0,2,
oppenheimer,Jan,760428,3,0,
oppenheimer,Jan,760429,0,2,
oppenheimer,Jan,760453,3,0,
oppenheimer,Jan,760450,1,0,
oppenheimer,Jan,760478,1,1,
oppenheimer,Jan,760479,0,1,
oppenheimer,Jan,760432,2,0,
oppenheimer,Jan,760430,0,2,
oppenheimer,Jan,760457,2,0,
oppenheimer,Jan,760454,1,0,
oppenheimer,Jan,760474,1,0,
oppenheimer,Jan,760475,0,1,
oppenheimer,Jan,760433,2,0,
oppenheimer,Jan,760431,2,0,
oppenheimer,Jan,760456,1,1,
oppenheimer,Jan,760455,0,1,
oppenheimer,Jan,760483,0,2,
oppenheimer,Jan,760484,0,1,
oppenheimer,Jan,760435,2,0,
oppenheimer,Jan,760436,0,1,
oppenheimer,Jan,760461,2,0,
oppenheimer,Jan,760459,1,0,
oppenheimer,Jan,760481,0,1,
oppenheimer,Jan,760482,1,1,
oppenheimer,Jan,760437,2,1,
oppenheimer,Jan,760434,1,0,
oppenheimer,Jan,760458,2,0,
oppenheimer,Jan,760460,0,1,
oppenheimer,Jan,760480,1,0,
oppenheimer,Jan,760485,0,2,
family,Miro,760415,3,1,
family,Miro,760414,1,1,
oppenheimer,Miro,760415,3,1,
oppenheimer,Miro,760414,1,1,
oppenheimer,Stefan,760415,2,0,
oppenheimer,Stefan,760414,1,1,
oppenheimer,Stefan,760416,1,1,
oppenheimer,Stefan,760417,2,1,
oppenheimer,Stefan,760420,0,2,
oppenheimer,Stefan,760419,2,1,
oppenheimer,Stefan,760418,0,2,
oppenheimer,Stefan,760421,1,2,
family,Leo,760415,4,2,
family,Leo,760414,4,5,
oppenheimer,Anne,760415,3,2,
oppenheimer,Anne,760414,2,1,
family,Anne,760415,3,2,
family,Anne,760414,2,1,
family,Timo,760415,2,0,
family,Timo,760414,1,1,
oppenheimer,Timo,760415,2,0,
oppenheimer,Timo,760414,1,1,
oppenheimer,Consti,760415,2,1,
oppenheimer,Consti,760414,1,1,
oppenheimer,Consti,760438,2,1,
oppenheimer,Consti,760441,2,1,
oppenheimer,Consti,760466,1,2,
oppenheimer,Consti,760467,1,2,
oppenheimer,Consti,760416,2,1,
oppenheimer,Consti,760420,1,2,
oppenheimer,Consti,760439,2,1,
oppenheimer,Consti,760440,2,0,
oppenheimer,Consti,760462,2,1,
oppenheimer,Consti,760463,2,1,
oppenheimer,Consti,760419,2,1,
oppenheimer,Consti,760418,1,2,
oppenheimer,Consti,760445,1,2,
oppenheimer,Consti,760444,3,0,
oppenheimer,Consti,760464,2,1,
oppenheimer,Consti,760465,1,2,
oppenheimer,Consti,760417,2,1,
oppenheimer,Consti,760421,1,2,
oppenheimer,Consti,760442,2,1,
oppenheimer,Consti,760443,2,1,
oppenheimer,Consti,760469,2,1,
oppenheimer,Consti,760470,1,2,
oppenheimer,Consti,760422,2,1,
oppenheimer,Consti,760423,1,2,
oppenheimer,Consti,760448,2,1,
oppenheimer,Consti,760446,2,1,
oppenheimer,Consti,760468,1,2,
oppenheimer,Consti,760473,1,2,
oppenheimer,Consti,760425,2,1,
oppenheimer,Consti,760424,2,1,
oppenheimer,Consti,760447,2,1,
oppenheimer,Consti,760449,1,2,
oppenheimer,Consti,760471,2,1,
oppenheimer,Consti,760472,1,2,
oppenheimer,Consti,760426,2,1,
oppenheimer,Consti,760427,2,1,
oppenheimer,Consti,760451,2,1,
oppenheimer,Consti,760452,1,2,
oppenheimer,Consti,760476,2,1,
oppenheimer,Consti,760477,1,2,
oppenheimer,Consti,760428,2,1,
oppenheimer,Consti,760429,1,2,
oppenheimer,Consti,760453,2,1,
oppenheimer,Consti,760450,2,1,
oppenheimer,Consti,760478,2,1,
oppenheimer,Consti,760479,1,2,
oppenheimer,Consti,760432,2,1,
oppenheimer,Consti,760430,1,2,
oppenheimer,Consti,760457,2,1,
oppenheimer,Consti,760454,2,1,
oppenheimer,Consti,760474,2,1,
oppenheimer,Consti,760475,1,2,
oppenheimer,Consti,760433,2,1,
oppenheimer,Consti,760431,2,1,
oppenheimer,Consti,760456,2,1,
oppenheimer,Consti,760455,1,2,
oppenheimer,Consti,760483,1,2,
oppenheimer,Consti,760484,1,2,
oppenheimer,Consti,760435,2,1,
oppenheimer,Consti,760436,1,2,
oppenheimer,Consti,760461,2,1,
oppenheimer,Consti,760459,2,1,
oppenheimer,Consti,760481,1,2,
oppenheimer,Consti,760482,2,1,
oppenheimer,Consti,760437,2,1,
oppenheimer,Consti,760434,2,1,
oppenheimer,Consti,760458,2,1,
oppenheimer,Consti,760460,1,2,
oppenheimer,Consti,760480,2,1,
oppenheimer,Consti,760485,1,2,
oppenheimer,Alex,760442,2,1,
oppenheimer,Philipp,760415,3,1,
oppenheimer,Philipp,760414,2,2,
oppenheimer,Alex,760469,1,1,
oppenheimer,Alex,760470,1,1,
oppenheimer,Alex,760468,1,2,
oppenheimer,Alex,760473,0,2,
oppenheimer,Alex,760471,2,1,
oppenheimer,Alex,760472,1,2,
oppenheimer,Alex,760426,3,1,
oppenheimer,David,760415,3,0,
oppenheimer,David,760414,2,0,
oppenheimer,Carina,760415,2,1,
oppenheimer,Jakob,760415,1,0,
oppenheimer,Jakob,760414,2,1,
family,Marlon,760415,2,1,
family,Marlon,760414,1,2,
oppenheimer,Marlon,760415,2,1,
oppenheimer,Marlon,760414,1,2,
oppenheimer,Steffi,760415,2,1,
oppenheimer,Steffi,760414,1,1,
oppenheimer,Carina,760414,1,1,
oppenheimer,Carina,760416,2,0,
oppenheimer,Carina,760417,2,1,
oppenheimer,Carina,760420,0,3,
oppenheimer,Carina,760419,3,0,
oppenheimer,Carina,760418,0,2,
oppenheimer,Carina,760421,1,2,
oppenheimer,Steffi,760416,2,1,
oppenheimer,Jakob,760416,2,0,
oppenheimer,Jakob,760420,0,3,
oppenheimer,Jakob,760419,3,1,
oppenheimer,Jakob,760418,0,2,
oppenheimer,Jakob,760417,2,0,
oppenheimer,Jakob,760421,1,3,
oppenheimer,Jakob,760422,3,0,
oppenheimer,Jakob,760423,1,1,
oppenheimer,Jakob,760425,1,0,
oppenheimer,Jakob,760424,0,0,
oppenheimer,Jakob,760426,3,0,
oppenheimer,Jakob,760427,3,1,
oppenheimer,Jakob,760428,2,0,
oppenheimer,Jakob,760429,0,2,
oppenheimer,Jakob,760432,2,0,
oppenheimer,Jakob,760433,2,0,
oppenheimer,Jakob,760431,2,0,
oppenheimer,Jakob,760435,3,0,
oppenheimer,Timo,760416,2,1,
oppenheimer,Timo,760420,0,3,
oppenheimer,Timo,760417,0,1,
family,Timo,760416,2,1,
family,Timo,760420,0,3,
family,Timo,760417,0,1,
oppenheimer,Philipp,760416,3,1,
oppenheimer,Jörg,760416,2,0,
oppenheimer,Jörg,760420,0,3,
oppenheimer,Jörg,760419,3,2,
oppenheimer,Jörg,760418,0,2,
oppenheimer,Jörg,760417,2,1,
oppenheimer,Jörg,760421,0,2,
oppenheimer,Eike,760416,2,0,
oppenheimer,Eike,760420,0,1,
oppenheimer,Eike,760419,3,0,
oppenheimer,Eike,760418,0,5,
oppenheimer,Eike,760417,1,0,
oppenheimer,Eike,760421,0,1,
family,Bene,760416,2,1,
family,Bene,760420,1,4,
family,Bene,760419,2,0,
family,Bene,760418,0,2,
family,Bene,760417,2,1,
family,Bene,760421,1,2,
family,Bene,760422,4,0,
family,Bene,760423,1,1,
family,Bene,760425,2,1,
family,Bene,760424,1,0,
family,Holger,760416,1,2,
family,Holger,760417,3,1,
family,Leo,760416,3,6,
family,Leo,760417,0,4,
family,Leo,760420,2,2,
family,Leo,760419,2,0,
family,Leo,760418,5,6,
family,Leo,760421,0,2,
oppenheimer,Maike,760416,2,1,
oppenheimer,Maike,760420,0,3,
oppenheimer,Maike,760419,3,1,
oppenheimer,Maike,760418,0,3,
oppenheimer,Maike,760417,2,0,
oppenheimer,Maike,760421,1,2,
family,Marlon,760416,1,2,
family,Marlon,760417,2,0,
oppenheimer,Marlon,760416,1,2,
oppenheimer,Marlon,760417,2,0,
family,Miro,760416,3,1,
family,Miro,760417,2,1,
oppenheimer,Miro,760416,3,1,
oppenheimer,Miro,760417,2,1,
family,Oma,760416,1,1,
oppenheimer,Steffi,760417,2,1,
oppenheimer,Steffi,760420,0,2,
oppenheimer,Steffi,760419,3,2,
oppenheimer,Steffi,760418,1,3,
oppenheimer,Steffi,760421,1,3,
oppenheimer,Steffi,760422,4,1,
oppenheimer,Anne,760417,2,1,
oppenheimer,Anne,760420,0,2,
oppenheimer,Anne,760419,3,1,
oppenheimer,Anne,760418,0,2,
oppenheimer,Anne,760421,1,2,
family,Anne,760417,2,1,
family,Anne,760420,0,2,
family,Anne,760419,3,1,
family,Anne,760418,0,2,
family,Anne,760421,1,2,
oppenheimer,Philipp,760420,1,5,
oppenheimer,Philipp,760419,3,2,
oppenheimer,Philipp,760418,0,2,
oppenheimer,Philipp,760417,1,1,
oppenheimer,Philipp,760421,1,3,
oppenheimer,Philipp,760422,4,1,
family,Oma,760417,3,0,
family,Miro,760420,0,2,
family,Miro,760419,2,1,
family,Miro,760418,0,2,
family,Miro,760421,1,2,
oppenheimer,Miro,760420,0,2,
oppenheimer,Miro,760419,2,1,
oppenheimer,Miro,760418,0,2,
oppenheimer,Miro,760421,1,2,
family,Holger,760420,0,4,
family,Holger,760419,3,2,
family,Holger,760418,0,2,
family,Holger,760421,1,2,
family,Holger,760422,5,0,
family,Holger,760423,2,1,
family,Holger,760425,2,3,
family,Holger,760424,2,0,
oppenheimer,Daniel,760420,0,4,
oppenheimer,Daniel,760419,4,0,
oppenheimer,Daniel,760418,0,1,
oppenheimer,Daniel,760421,0,3,
oppenheimer,Daniel,760422,7,1,
oppenheimer,Daniel,760425,2,0,
oppenheimer,Daniel,760423,1,2,
oppenheimer,Daniel,760424,3,1,
oppenheimer,Daniel,760428,3,1,
oppenheimer,Daniel,760426,3,1,
oppenheimer,Daniel,760429,1,3,
oppenheimer,Daniel,760427,1,1,
oppenheimer,Daniel,760432,3,1,
oppenheimer,Daniel,760430,1,3,
oppenheimer,Daniel,760433,3,1,
oppenheimer,Daniel,760431,3,1,
family,Oma,760420,0,3,
family,Oma,760419,2,1,
family,Oma,760418,0,2,
family,Oma,760421,0,2,
family,Marlon,760420,1,3,
family,Marlon,760419,2,2,
family,Marlon,760418,3,2,
family,Marlon,760421,0,0,
oppenheimer,Marlon,760420,1,3,
oppenheimer,Marlon,760419,2,2,
oppenheimer,Marlon,760418,3,2,
oppenheimer,Marlon,760421,0,0,
